Hashtags,Video ID,create_time,username ,region,video_description,like_count,comment_count,share_count,view_count ,Comments
#UkrainianSoldier,7231278519584623915,2023-5-9,@military_guy52108,Ukraine,#CapCut #ukraine🇺🇦 #salviaukraine #military #militarylife #military #fypシ #fypシ #fypシ #fypシ,206300,3803,4475,,"1. He may have been unconscious and thought he was captured. Or he was shell shocked / combat stress 2. It’s called PTSD or shell shock 3. War. So horrifying. I wish him and his comrades all the best. 4. its awful to think of the generations of trauma this is going to cause on all these men on both sides. it wont be easy.. 5. “It’s okay, I’m here” 😭😭 💔 6. so much hurt in his voice 7. Go google 'shell shock'"
#RussiaUkraineWar,7302511575083027742,2023-11-17,@60minutes,Ukraine,No one knows exactly how many Ukrainian children have allegedly been abducted by Russia during Vladimir Putin’s war. Cecilia Vega spent months following one grandmother as she risked her life to find her grandson before he completely disappeared. #60minutes,4951,502,73,,1. Don’t trust 60 minutes  2.  they lie  3.  prapoganda 4. Yea I doubt this 5. Unbelievable! 💔 6. omg. 7. 😳 no 8. People don't realize that Ukraine was #1 in children trafficking n that Putin is basically saving these children 9. #1 customer for trafficked children and organs? American elite. The same elite who control the corporate media and their puppet in the White House.
#RussiaUkraineWar,7261227695550287147,2023-7-29,@defensedigest,Ukraine,Ukrainian Tank Chases Down Russian Soldiers in an Open Field. #Ukraine #Russia #WarFootage #UkraineConflict #RussiaMilitary #UkrainianForces,364000,4840,2743,,1. What ai do u use for the voice? 2. So Russia can comit war crimes and no one bats an eye but Ukraine does what they need to do and they the bad guys? It’s war 3.  war ain’t pretty 4. First video is from Arma 4💀🤣 5. Putin is using 1% military power 6. if Putin wanted he would wipe ukraine off the face of the earth in half of a day get real 7. if the russians did the same thing u will all call them war criminals and say why are the russians chasing poor ukrainian soldiers with a tank
#RussiaUkraineWar,7232349892230827291,2023-5-12,@metrouk,Ukraine,"This is the moment a Ukrainian drone guided a lone Russian soldier to safety after he surrendered and begged for his life.
The footage from Bakhmut shows the soldier looking up at the drone and making several hand gestures in a signal to surrender.
So instead of dropping a bomb, the Ukrainian Armed Forces dropped a note. A peace offering explaining how he can surrender safely.
#metrouknews #metronews #ukraine🇺🇦 #ukrainianarmy #ukrainefyp #ukrainewar #ukrainianarmedforces #ukrainianarmedforce #russiansoldierssurrunder #russiansoilder #counteroffensiveukraine #ukrainiandrone #ukrainiandronefootage #dronefyp #fyp #newstok #newsfyp #ukrainiannews🇺🇦 #ukrainiannews #newstok #ukraine #news #globalnews #internationalnews",203900,1262,2261,,1. Very glad to see some humanity during these awful times!! 2. she didn't mentioned but russians started shouting at him why he was surrendering 3. Aparently the soldier also experienced “intentional” friendly fire while attempting to surrender. It’s sad 4. The most sophisticated trait a person can have is genuine kindness. 5. I don’t support any side to this war but this is what should be happening more than a year later and yet no one has tried peace? 6. How can you NOT support the side being invaded? What? 7. that's beautiful ❤️humanity is alive and well 🥰 god bless you all
#RussiaUkraineWar,7305053686705786145,2023-11-25,@bbcnews,Ukraine,“Not everyone is a warrior.” #Ukraine #UkraineWar #Russia #Military #MilitaryLife #Moldova #Army #MilitaryService #War #Draft #BBCNews,22800,2084,367,,"1. Let the leaders fight and the rich 2. Completely valid 3. this is the kind of democracy we have to fight for.. 4. so that's what's expected of you as a citizen 5.  to protect your country 6. Democracy 7.  human sacrifice 8. Finally showing some truth 9. They just want to live,Wow. This is so a glimpse of truth"
#RussiaUkraineWar,7145122852298067206,2022-9-19,@french.soldier,Ukraine,#russia #ukraine #war #conflict #politic #country #power #pourtoi #fyp #edit,739000,18200,2916,,1. Ukraine is only winning social media 2. bruh putin playing 1v30 and still winning💀 3. bro ukraine only getting carried by the whole world 4. Ukraine i only winning on tiktok 5. Guys winter is coming 😈 6. Ukraine will never give up to their country. If the want their country alive.. Then Live 7.  And Fight For it. 8. Slava Ukraine 🇺🇦 9. AND A NEW WAR HAS STARTED PALISTAN VS IDK 10. Honestly as a Ukrainian 11.  I pray that this will end soon without anyone winning.
#RussiaUkraineWar,7311741921347521835,2023-12-12,@uncovering_yt,Ukraine,"After almost 2 years of fighting, who’s actually winning? #ukraine #russia",206200,11000,1364,,"1. Its actually USA and NATO vs Russia 💀😂😂 2. bro I forgot abt that war😭 3. Who is winning? The companies that manufacture weapons that's who 4. don't search up Lamborghini Genesis 😭😭 5. they gave double the ukraine gdp and still are not winning 6. USA, NATO, Ukraine against Russia it looks like Russia has swept the floor with them all. 7. people seem to forget 8.  NATO is not sending troops or anything of the sorts. it's funding and supplies. it's not russia sweeping NATO folks, smh"
#HumanitarianCrisisUkraine,7070285709168659758,2022-3-1,@abc15arizona,Ukraine,The humanitarian crisis is mounting in Ukraine as Russia's attacks continue. #abc15 #russia #ukraine #invasion #worldnews #internationalnews #refugee,656,7,6,,"1. Afghanistan is willing to take refuge... 2. Hope for the best🙏 3. We Hungary will try are best to help 🇭🇺 4. Party for Ukraine 🇺🇦 god plss help Ukraine 5. How can Biden and the Democrats see all this pain and suffering and do nothing my heart hurts for theses good people 6. Of course, I condemn all this that is happening in Ukraine. but that the greatest criminals..people who killed half the world USA and UK play protect"
#HumanitarianCrisisUkraine,7072052781343083822,2022-3-6,@klassic_kristin,Ukraine,"March 5, 2022. And we still are just watching… #closethesky #ukraine #istandwithukraine #standwithukraine #ifeelsick",1628,41,21,,"1. We’re just waiting for the inevitable. While people are tortured and murdered daily. If Nato wont step in, send an assassin. It’s beyond time. 2. God Bless you all, we feel helpless but know that we are praying.🌻 3. @Sky News I am hearing a lot of this. 4. 😔🙏💙💛🇺🇦 5. But what can we do. If we intervene even more it will start wwiii 6. i wish we could close the sky but we cant, it would be direct provocation and it would be a massive problem. someone internally in russia needs to 7. I’m sorry you’re hurting. But my goodness it feels good to not feel alone in this intense empathy."
#HumanitarianCrisisUkraine,7260890817982696730,2023-7-28,@russians_go_home,Ukraine,Qatar allocates $100 million for humanitarian crisis in Ukraine Thank you ! 2023-07-28 5 #qatar #humanitarian #ukraineua❤️,446,22,5,,"1. voilà se qui prouve que le monde est avec l Ukraine GLOIRES À L UKRAINE 🇺🇦 🇺🇦 🇺🇦 🇺🇦  2.  one day Russia will have to pay it back. all of the damage and suffering. 3. There you go!! Qatar 🙏❤️ 4. this is wonderful and a very positive action to take more must follow 🥰 5. 🇺🇦🇺🇦💪💪 6. vive l'Ukraine 7. Double Standards 8. 🙏🙏🙏❤️❤️❤️
"
#HumanitarianCrisisUkraine,7071601054013541675,2022-3-5,@praxisofbootes,Ukraine,Humanitarian corridors collapses #ukraine #ukrainians #humanitariancorridor #mariupol #humanitariancrisis #ukraineconflict #zelenskyy #zelensky #zelenskiy,2012,63,30,,1. Did we really think Putin would respect the ceasefire! 2. Another war crime by Putin and his cronies. 3. Victory for ukraine 🇺🇦 🙌🏼👏 speak it into existence 🙌🏼 4. I wish I could help 😂 5. The world is at war. Nato needs to the their job. 6. Can't trust Putin at all 7. the question is.. would you trust evacuation corridors that lead to russia so nobody gets to hear from those people ever again? I mean 8. Yeah that didn’t turn out so well
#HumanitarianCrisisUkraine,7072315339907878187,2022-3-7,@ukraine.news.2022,Ukraine,#LinkBudsNeverOff #kyiv #OREOBdayStack #fyp #ukraine💛🇺🇦💙 #OutlanderChallenge #trending #fypシ #viral #foryoupage #tiktok #share #share #worldnews,1613,40,16,,"1. Praying for you🇺🇦🙏🏻 2. When Russia kills Zelinski we will all say we should have helped him . Russia is destroying Ukraine while we talk sing March which saves no lives 3. never ever let any country including your own to control you defense for freedom 4. This is a lie, Russia said it will allow refugees into Russia and Ukraine said no 5. You can never have enough army. You’re fighting russia. 6. it's a Ukrainian fake. again. 7. don't believe that 8. we are helping send supplies from UK. Food, medical supplies, sleeping bags, blankets etc 🤝 we stand with Ukraine 🇺🇦 ❤ see our recent post 🥰 9. maybe you should watch your own videos. stop the division???? 10. GOD BLESS THE UKRANE AND ITS PEOPLE"
#UkraineCyberWar,7290592602007686405,2023-10-16,@20vc_tok,Ukraine,"
How #Cloudflare detected Russia’s invasion of Ukraine before anyone else 😱 #MatthewPrince on #20VC — #HarryStebbings #russia #ukraine #ukrainewar #cyberattack #cybersecurity #cyberwarfare",4335,191,228,,"1. I watched 3 time i still don't understand what did they detect?  2. so cloudflare do man in the middle attacks and spy's on the traffic ??? 3. and yet still, cloudflare continues to operate in russia 4. 😂😂😂😂😂😂😂😂 interesting interesting 5. What did they detect? 6. this guy is full of crap. it wasn't Internet traffic that was the tip off, it was the tens of thousands of people at the border. 7. This is disgusting 8. Sounds like crapp. I also detected earlier here on tiktok. 9. being personally sanctioned by the Russian regime is kind of getting a medal. 10. the high number of kremlin trolls hating on him in here, kind of indicates that he's telling the truth."
#StandWithUkraineAgainstWar,7307923775847173408,2023-12-2,@holly.1982,Ukraine,"#Duett mit @ua.God_of_War.ua #standwithukraine #suportukraine
",11000,403,653,,1. 😢😢😢😢😢 R. I.P HEROES. SLAVA UKRAINE. GOD bless Ukraine and army. 2. вот это надо на евровидение 3. Страшний біль України 💔🖤 Вічна пам'ять полеглим Дочкам та Синам України! 4. слава Україні і слава героям 5. умыться слезами - это мало . Слава героям! 6. слава героям..დიდება უკრაინას და მის გამძლე ხალხს.. 7. слушаю песню и вспоминаю свой город Мариуполь и боль на душе за погибшие людей 8. Вечная память Героям Украины 🕯️🕯️🕯️🇺🇦 9. Плаче вся Україна... 10. Реквієм нашим Героям...Вічна пам'ять. Слава Україні.
#StandWithUkraineAgainstWar,7288820437599997185,2023-10-11,@thehardyarnspodcast,Ukraine,🇷🇺 🇺🇦 The war machine 😔 #war #russia #ukraine #warmachine #biden #israel #palestine #propaganda,1514,196,64,,"1. Finally someone is truth telling. 2. Uncomoomon L lads, it’s a stale mate neither side is winning or loosing at this stage 3. This did not age well 4. not true 🤣 literally know people who are over there fighting 5. Facts! Has been over a while now. 6. then why russia not gaining ground 7. you heard it from me 😂😂 8. im from russia they already told us 9. It’s a running lie from the beginning"
